competitor,topic_cluster,title,url,snippet
1stformations.co.uk,Other,Customer Complaints Procedure | 1st Formations,https://www.1stformations.co.uk/terms/complaints-procedure/,"Customer Complaints page - if you are unhappy and want to make a complaint, please find here all relevant information."
1stformations.co.uk,Other,Page 40 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/40/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Other,What is a Company Officer? | 1st Formations,https://www.1stformations.co.uk/blog/company-officer/,Company directors and company secretaries are collectively known as company officers. We explain the two roles and the requirements for a ...
1stformations.co.uk,Other,1st Formations Refund & Cancellation Policy,https://www.1stformations.co.uk/refund-cancellation-policy/,Everything you need to know about 1st Formations refund and cancellation policy.
1stformations.co.uk,Other,Issue of Shares Service £129.99 - 1st Formations,https://www.1stformations.co.uk/issue-of-shares/,"The issue of shares is essentially the process by which companies create new shares to pass onto shareholders, who may themselves be new or existing ..."
1stformations.co.uk,Other,Change of Company Name Service - 1st Formations,https://www.1stformations.co.uk/company-name-change/,"1st Formations provides a professional service to change your company name. We will prepare and file the NM01 form at Companies House, and also provide all ..."
1stformations.co.uk,Other,Directors Service Address in London | 1st Formations,https://www.1stformations.co.uk/service-address-service/,"Protect your home address from public records. Ideal for directors, shareholders & secretaries. Free scanning and email of government mail for £26/year."
1stformations.co.uk,Other,What is an umbrella company and should I use one? - 1st Formations,https://www.1stformations.co.uk/blog/umbrella-company/,"The main purpose of an umbrella company is to manage the employment and payroll of contractors, whilst helping to protect end clients or ..."
1stformations.co.uk,Other,Page 18 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/18/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more. Find articles on the 1st Formation Blog."
1stformations.co.uk,Other,Dormant Company Accounts Service from £49.99 | 1st Formations,https://www.1stformations.co.uk/dormant-company-accounts/,Save time and money on accountancy fees with our Dormant Company Accounts Service including preparation and filing. Order now from only £49.99 per year.
1stformations.co.uk,Other,Page 31 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/31/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more. Find articles on the 1st Formation Blog."
1stformations.co.uk,Other,Page 35 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/35/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Other,Non-Residents Package with UK business banking - 1st Formations,https://www.1stformations.co.uk/package/non-residents/,"If you are a non-UK resident, it's easy to form a UK limited company and open a UK business bank account. Set up your UK company with our Non-Residents ..."
1stformations.co.uk,Other,1st Formations Blog | Page 30 of 46 | Insights. Advice. Inspiration.,https://www.1stformations.co.uk/blog/page/30/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more. Find articles on the 1st Formation Blog."
1stformations.co.uk,Compliance/HMRC,Confirmation Statement Service £75.99 - 1st Formations,https://www.1stformations.co.uk/confirmation-statement-service/,What is a confirmation statement? The confirmation statement is a Companies House filing requirement for all limited companies and LLPs.
1stformations.co.uk,Other,Dormant LLPs - Everything You Need to Know - 1st Formations,https://www.1stformations.co.uk/blog/dormant-llps/,A dormant LLP (limited liability partnership) is one that is not trading or generating income but remains registered with Companies House.
1stformations.co.uk,Other,What Is a Company Seal and Does Your UK Business Need One?,https://www.1stformations.co.uk/blog/company-seal/,"Learn what a company seal is, when to use it, and if UK businesses legally need one. Perfect for startups and SMEs working internationally."
1stformations.co.uk,Other,Page 37 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/37/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Other,The smol revolution - 1st Formations,https://www.1stformations.co.uk/blog/smol-revolution/,"Discover the story behind smol, the eco-friendly laundry brand making a difference. Feel inspired by their challenges and success."
1stformations.co.uk,Other,Does a Director Have To Be a Shareholder? - 1st Formations,https://www.1stformations.co.uk/blog/director-shareholder/,Find out if a company director must also be a shareholder. We also explain the differences between these roles. Let's get started.
1stformations.co.uk,Other,Apostilled Documents - Everything You Need To Know,https://www.1stformations.co.uk/blog/apostilled-documents/,Have you been asked to provide Apostilled Documents for your limited company? Read this blog for everything you need to know.
1stformations.co.uk,Other,Hajre Hyseni from Dookoo Interview - 1st Formations,https://www.1stformations.co.uk/case-studies/dookoo/,"1st Formations interview of Hajre Hyseni from Dookoo. Discovering how the company started, the challenges, and what's planned for the ..."
1stformations.co.uk,Other,Page 25 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/25/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Other,1st Formations Blog | Page 34 of 46 | Insights. Advice. Inspiration.,https://www.1stformations.co.uk/blog/page/34/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more. Find articles on the 1st Formation Blog."
1stformations.co.uk,Other,"Joint Shareholders: Rights, Rules & Responsibilities - 1st Formations",https://www.1stformations.co.uk/blog/joint-shareholders/,"Learn the rules for joint shareholders in UK companies, including rights, voting, PSC status, and what happens after a death."
1stformations.co.uk,Other,Page 43 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/43/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Incorporation/Structure,Why can't I change the jurisdiction during my company formation?,https://www.1stformations.co.uk/blog/change-jurisdiction/,"If you're completing a company formation with us, the jurisdiction option in the process may be locked. Read this blog to find out why."
1stformations.co.uk,Other,What is the Company Status? - 1st Formations,https://www.1stformations.co.uk/blog/company-status/,The 'Company status' on the Companies House register indicates whether a limited company is active or closed. An 'Active' status means the ...
1stformations.co.uk,Other,In The Press - 1st Formations,https://www.1stformations.co.uk/in-the-press/,Explore how 1st Formations are making a positive impact in the mainstream press and media.
1stformations.co.uk,Other,Page 38 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/38/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Other,1st Formations Blog | Page 21 of 46 | Insights. Advice. Inspiration.,https://www.1stformations.co.uk/blog/page/21/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more. Find articles on the 1st Formation Blog."
1stformations.co.uk,Other,Business Address Service & Mail Forwarding | 1st Formations,https://www.1stformations.co.uk/business-address-service/,"1st Formations' distinguished London address is available as a Business Address Service, which provides same day mail forwarding."
1stformations.co.uk,Other,What is a Trading Name? - 1st Formations,https://www.1stformations.co.uk/blog/trading-name/,The trading name is an alternative to a company's official Companies House name. Their use is legitimate and common amongst UK business owners.
1stformations.co.uk,Other,Page 8 of 46 | Insights. Advice. Inspiration. - 1st Formations Blog,https://www.1stformations.co.uk/blog/page/8/,"The leading blog for UK company formation, including information on business startups, finance, tax, and more."
1stformations.co.uk,Incorporation/Structure,Unlimited Companies - What You Need to Know - 1st Formations,https://www.1stformations.co.uk/blog/unlimited-companies/,a private unlimited company is a business structure that must be incorporated (registered) at Companies House—the UK's registrar of companies ...
